filename,subject,gender,split,label
Eat.Attable_p04_r00_v08_c02.mp4,p04,f,train,11
Sitdown_p11_r01_v04_c04.mp4,p11,f,test,25
Walk_p04_r12_v16_c03.mp4,p04,f,train,30
Readbook_p16_r15_v06_c02.mp4,p16,f,test,24
Sitdown_p03_r05_v12_c01.mp4,p03,m,train,25
Walk_p16_r04_v15_c07.mp4,p16,f,test,30
Walk_p02_r08_v14_c03.mp4,p02,f,test,30
Eat.Attable_p17_r08_v10_c01.mp4,p17,m,train,11
Walk_p13_r06_v21_c03.mp4,p13,f,train,30
Walk_p11_r18_v05_c04.mp4,p11,f,test,30
Drink.Fromcup_p25_r07_v09_c02.mp4,p25,f,train,9
Takepills_p17_r00_v09_c01.mp4,p17,m,train,26
Getup_p10_r07_v06_c05.mp4,p10,f,test,14
Cook.Cut_p16_r01_v15_c07.mp4,p16,f,test,3
Walk_p15_r10_v04_c04.mp4,p15,m,train,30
Eat.Snack_p09_r00_v13_c07.mp4,p09,m,train,12
Walk_p02_r34_v09_c05.mp4,p02,f,test,30
Walk_p02_r07_v02_c07.mp4,p02,f,test,30
Drink.Fromcup_p20_r00_v08_c01.mp4,p20,f,test,9
Walk_p12_r03_v03_c05.mp4,p12,f,train,30
Eat.Snack_p11_r04_v13_c03.mp4,p11,f,test,12
Walk_p13_r09_v23_c06.mp4,p13,f,train,30
Enter_p12_r01_v07_c04.mp4,p12,f,train,13
Walk_p11_r01_v06_c04.mp4,p11,f,test,30
Readbook_p12_r06_v01_c04.mp4,p12,f,train,24
Getup_p15_r00_v04_c05.mp4,p15,m,train,14
Drink.Fromcup_p16_r03_v08_c02.mp4,p16,f,test,9
Drink.Fromcan_p04_r08_v03_c05.mp4,p04,f,train,8
Walk_p07_r02_v10_c01.mp4,p07,f,train,30
Walk_p13_r01_v24_c05.mp4,p13,f,train,30
Drink.Fromcan_p12_r02_v03_c04.mp4,p12,f,train,8
Eat.Attable_p14_r10_v09_c02.mp4,p14,m,test,11
Drink.Fromcup_p10_r04_v02_c05.mp4,p10,f,test,9
Takepills_p14_r01_v13_c02.mp4,p14,m,test,26
Walk_p14_r12_v08_c04.mp4,p14,m,test,30
Walk_p15_r06_v17_c06.mp4,p15,m,train,30
Walk_p19_r04_v13_c06.mp4,p19,f,train,30
Walk_p02_r05_v01_c06.mp4,p02,f,test,30
Getup_p14_r02_v04_c05.mp4,p14,m,test,14
Cook.Cleanup_p03_r07_v18_c07.mp4,p03,m,train,2
Drink.Fromcup_p10_r04_v02_c04.mp4,p10,f,test,9
Cook.Cleanup_p17_r02_v15_c03.mp4,p17,m,train,2
Walk_p13_r20_v25_c04.mp4,p13,f,train,30
Readbook_p02_r03_v04_c04.mp4,p02,f,test,24
Enter_p07_r00_v22_c06.mp4,p07,f,train,13
Sitdown_p14_r03_v02_c05.mp4,p14,m,test,25
Walk_p02_r00_v03_c03.mp4,p02,f,test,30
Drink.Fromcup_p15_r03_v12_c02.mp4,p15,m,train,9
Walk_p04_r03_v15_c06.mp4,p04,f,train,30
Walk_p02_r07_v14_c06.mp4,p02,f,test,30
Eat.Attable_p06_r09_v07_c02.mp4,p06,f,train,11
Usetablet_p03_r01_v06_c04.mp4,p03,m,train,28
WatchTV_p09_r03_v04_c04.mp4,p09,m,train,31
Eat.Attable_p16_r17_v06_c02.mp4,p16,f,test,11
Walk_p15_r10_v02_c05.mp4,p15,m,train,30
Cook.Cleandishes_p25_r01_v16_c03.mp4,p25,f,train,1
Cook.Cut_p19_r02_v12_c06.mp4,p19,f,train,3
Walk_p06_r08_v13_c06.mp4,p06,f,train,30
Drink.Fromcup_p19_r14_v01_c05.mp4,p19,f,train,9
Sitdown_p06_r02_v06_c05.mp4,p06,f,train,25
Readbook_p04_r11_v08_c01.mp4,p04,f,train,24
Walk_p20_r00_v15_c07.mp4,p20,f,test,30
Takepills_p03_r05_v04_c05.mp4,p03,m,train,26
Cook.Stir_p17_r04_v15_c03.mp4,p17,m,train,4
Getup_p17_r00_v01_c04.mp4,p17,m,train,14
WatchTV_p09_r00_v07_c05.mp4,p09,m,train,31
Usetelephone_p03_r02_v06_c05.mp4,p03,m,train,29
Pour.Frombottle_p19_r01_v05_c04.mp4,p19,f,train,21
Drink.Frombottle_p10_r02_v01_c04.mp4,p10,f,test,7
Eat.Attable_p04_r05_v12_c02.mp4,p04,f,train,11
Sitdown_p07_r01_v05_c05.mp4,p07,f,train,25
Walk_p14_r27_v06_c05.mp4,p14,m,test,30
Walk_p02_r11_v01_c06.mp4,p02,f,test,30
Pour.Frombottle_p07_r00_v21_c06.mp4,p07,f,train,21
Usetelephone_p15_r01_v16_c06.mp4,p15,m,train,29
Enter_p07_r02_v06_c05.mp4,p07,f,train,13
Cook.Stir_p16_r00_v14_c06.mp4,p16,f,test,4
Cook.Cleanup_p04_r02_v18_c06.mp4,p04,f,train,2
Walk_p03_r23_v02_c05.mp4,p03,m,train,30
Walk_p19_r10_v10_c02.mp4,p19,f,train,30
Drink.Fromcup_p12_r08_v07_c04.mp4,p12,f,train,9
Drink.Fromcup_p09_r00_v08_c01.mp4,p09,m,train,9
Drink.Fromcup_p13_r05_v20_c03.mp4,p13,f,train,9
Takepills_p11_r00_v03_c04.mp4,p11,f,test,26
Getup_p10_r11_v07_c05.mp4,p10,f,test,14
Getup_p25_r00_v11_c01.mp4,p25,f,train,14
Cook.Cleandishes_p15_r00_v14_c03.mp4,p15,m,train,1
Walk_p07_r07_v21_c06.mp4,p07,f,train,30
Walk_p12_r04_v06_c05.mp4,p12,f,train,30
Drink.Fromcup_p14_r05_v03_c04.mp4,p14,m,test,9
Drink.Frombottle_p13_r02_v03_c04.mp4,p13,f,train,7
WatchTV_p04_r03_v04_c05.mp4,p04,f,train,31
Walk_p15_r05_v16_c06.mp4,p15,m,train,30
Pour.Fromkettle_p07_r00_v22_c06.mp4,p07,f,train,23
Eat.Attable_p07_r02_v08_c01.mp4,p07,f,train,11
Uselaptop_p10_r10_v10_c01.mp4,p10,f,test,27
Getup_p19_r02_v03_c04.mp4,p19,f,train,14
Drink.Fromcup_p20_r01_v02_c05.mp4,p20,f,test,9
Walk_p15_r01_v14_c07.mp4,p15,m,train,30
Walk_p12_r12_v07_c04.mp4,p12,f,train,30
Walk_p17_r05_v15_c03.mp4,p17,m,train,30
WatchTV_p10_r00_v05_c05.mp4,p10,f,test,31
Cook.Stir_p09_r09_v13_c03.mp4,p09,m,train,4
WatchTV_p20_r12_v02_c05.mp4,p20,f,test,31
WatchTV_p03_r03_v08_c04.mp4,p03,m,train,31
Sitdown_p17_r03_v08_c02.mp4,p17,m,train,25
Pour.Frombottle_p06_r01_v02_c05.mp4,p06,f,train,21
Walk_p03_r04_v07_c04.mp4,p03,m,train,30
Cook.Stir_p09_r08_v13_c06.mp4,p09,m,train,4
Drink.Fromcup_p14_r10_v05_c05.mp4,p14,m,test,9
Eat.Attable_p13_r21_v09_c01.mp4,p13,f,train,11
Uselaptop_p02_r09_v12_c02.mp4,p02,f,test,27
Getup_p09_r03_v11_c01.mp4,p09,m,train,14
Cook.Cut_p11_r01_v13_c07.mp4,p11,f,test,3
Cook.Cleanup_p04_r00_v15_c06.mp4,p04,f,train,2
Sitdown_p09_r00_v02_c04.mp4,p09,m,train,25
Drink.Frombottle_p06_r01_v10_c01.mp4,p06,f,train,7
Leave_p07_r01_v05_c05.mp4,p07,f,train,16
Eat.Attable_p16_r11_v06_c01.mp4,p16,f,test,11
Walk_p11_r01_v02_c04.mp4,p11,f,test,30
Readbook_p25_r00_v02_c04.mp4,p25,f,train,24
Cook.Cleanup_p10_r04_v12_c06.mp4,p10,f,test,2
Drink.Fromcup_p09_r01_v15_c07.mp4,p09,m,train,9
Drink.Fromcup_p17_r01_v04_c05.mp4,p17,m,train,9
Cook.Cleandishes_p03_r07_v18_c03.mp4,p03,m,train,1
Laydown_p14_r07_v02_c05.mp4,p14,m,test,15
Readbook_p18_r02_v01_c04.mp4,p18,m,test,24
Drink.Fromcup_p14_r00_v04_c04.mp4,p14,m,test,9
Walk_p07_r01_v09_c01.mp4,p07,f,train,30
Enter_p07_r02_v04_c07.mp4,p07,f,train,13
Uselaptop_p19_r06_v10_c01.mp4,p19,f,train,27
Sitdown_p20_r04_v05_c04.mp4,p20,f,test,25
Getup_p12_r09_v14_c05.mp4,p12,f,train,14
Makecoffee.Pourwater_p15_r00_v13_c06.mp4,p15,m,train,18
Drink.Fromcup_p03_r00_v10_c01.mp4,p03,m,train,9
Getup_p14_r15_v07_c05.mp4,p14,m,test,14
Walk_p15_r10_v09_c02.mp4,p15,m,train,30
Cook.Cleanup_p10_r00_v14_c06.mp4,p10,f,test,2
Drink.Fromcan_p04_r10_v03_c05.mp4,p04,f,train,8
WatchTV_p14_r02_v08_c05.mp4,p14,m,test,31
Drink.Fromcup_p04_r04_v16_c03.mp4,p04,f,train,9
Eat.Attable_p20_r10_v08_c01.mp4,p20,f,test,11
Uselaptop_p13_r00_v24_c05.mp4,p13,f,train,27
Drink.Fromcup_p16_r03_v14_c06.mp4,p16,f,test,9
Getup_p10_r11_v03_c05.mp4,p10,f,test,14
Drink.Fromcup_p13_r06_v21_c06.mp4,p13,f,train,9
Drink.Fromcup_p03_r04_v10_c02.mp4,p03,m,train,9
Uselaptop_p14_r01_v05_c05.mp4,p14,m,test,27
Sitdown_p04_r02_v06_c04.mp4,p04,f,train,25
Getup_p07_r01_v06_c05.mp4,p07,f,train,14
Drink.Frombottle_p15_r02_v10_c01.mp4,p15,m,train,7
Eat.Attable_p13_r22_v09_c01.mp4,p13,f,train,11
Getup_p03_r01_v12_c02.mp4,p03,m,train,14
Walk_p11_r00_v11_c07.mp4,p11,f,test,30
Drink.Fromcan_p18_r08_v08_c05.mp4,p18,m,test,8
Cook.Cleandishes_p10_r04_v13_c03.mp4,p10,f,test,1
Cook.Cut_p15_r00_v15_c06.mp4,p15,m,train,3
Drink.Fromcan_p06_r04_v11_c02.mp4,p06,f,train,8
Drink.Fromcup_p15_r08_v08_c02.mp4,p15,m,train,9
Drink.Fromcup_p18_r07_v12_c02.mp4,p18,m,test,9
Enter_p06_r02_v12_c07.mp4,p06,f,train,13
Pour.Frombottle_p17_r01_v04_c04.mp4,p17,m,train,21
WatchTV_p14_r04_v07_c05.mp4,p14,m,test,31
Leave_p15_r00_v04_c04.mp4,p15,m,train,16
Getup_p19_r02_v05_c05.mp4,p19,f,train,14
Walk_p04_r05_v15_c07.mp4,p04,f,train,30
Pour.Fromkettle_p09_r00_v14_c03.mp4,p09,m,train,23
Drink.Frombottle_p04_r21_v04_c05.mp4,p04,f,train,7
Takepills_p17_r00_v09_c02.mp4,p17,m,train,26
Enter_p09_r02_v08_c01.mp4,p09,m,train,13
WatchTV_p12_r15_v14_c05.mp4,p12,f,train,31
Getup_p04_r01_v10_c01.mp4,p04,f,train,14
Drink.Fromcup_p17_r00_v11_c06.mp4,p17,m,train,9
Pour.Fromcan_p03_r01_v18_c06.mp4,p03,m,train,22
Pour.Fromkettle_p19_r00_v11_c06.mp4,p19,f,train,23
Walk_p13_r08_v10_c02.mp4,p13,f,train,30
Leave_p09_r02_v08_c01.mp4,p09,m,train,16
Sitdown_p19_r05_v10_c01.mp4,p19,f,train,25
Sitdown_p10_r00_v07_c05.mp4,p10,f,test,25
Walk_p14_r11_v05_c05.mp4,p14,m,test,30
Cook.Stir_p15_r08_v16_c07.mp4,p15,m,train,4
Cook.Cleanup_p03_r05_v18_c06.mp4,p03,m,train,2
Sitdown_p06_r05_v10_c02.mp4,p06,f,train,25
Eat.Attable_p19_r09_v07_c01.mp4,p19,f,train,11
Drink.Frombottle_p10_r00_v05_c04.mp4,p10,f,test,7
Drink.Fromcup_p12_r04_v03_c04.mp4,p12,f,train,9
Cook.Cleanup_p09_r01_v13_c03.mp4,p09,m,train,2
Sitdown_p25_r01_v09_c01.mp4,p25,f,train,25
Drink.Fromcup_p06_r01_v07_c01.mp4,p06,f,train,9
Walk_p07_r00_v06_c03.mp4,p07,f,train,30
Cook.Stir_p13_r08_v23_c03.mp4,p13,f,train,4
Uselaptop_p14_r01_v02_c05.mp4,p14,m,test,27
Walk_p16_r24_v12_c06.mp4,p16,f,test,30
Eat.Snack_p09_r08_v13_c03.mp4,p09,m,train,12
Cook.Cleanup_p06_r03_v13_c03.mp4,p06,f,train,2
Walk_p06_r07_v13_c07.mp4,p06,f,train,30
Walk_p17_r04_v07_c02.mp4,p17,m,train,30
Walk_p15_r00_v03_c04.mp4,p15,m,train,30
Readbook_p03_r05_v02_c04.mp4,p03,m,train,24
Eat.Attable_p02_r00_v11_c01.mp4,p02,f,test,11
Readbook_p04_r01_v08_c01.mp4,p04,f,train,24
Drink.Fromcup_p09_r01_v03_c04.mp4,p09,m,train,9
Cook.Cleanup_p04_r03_v18_c06.mp4,p04,f,train,2
Uselaptop_p18_r01_v03_c05.mp4,p18,m,test,27
Sitdown_p14_r03_v04_c04.mp4,p14,m,test,25
Walk_p17_r26_v12_c06.mp4,p17,m,train,30
Eat.Snack_p15_r01_v14_c06.mp4,p15,m,train,12
Takepills_p17_r03_v09_c02.mp4,p17,m,train,26
WatchTV_p14_r01_v08_c05.mp4,p14,m,test,31
Sitdown_p19_r01_v05_c04.mp4,p19,f,train,25
Drink.Fromcup_p04_r01_v17_c03.mp4,p04,f,train,9
Drink.Fromcup_p25_r03_v14_c03.mp4,p25,f,train,9
Uselaptop_p04_r01_v03_c05.mp4,p04,f,train,27
Usetelephone_p14_r00_v04_c05.mp4,p14,m,test,29
Walk_p12_r23_v04_c05.mp4,p12,f,train,30
Readbook_p12_r05_v06_c04.mp4,p12,f,train,24
Usetelephone_p13_r01_v12_c01.mp4,p13,f,train,29
Drink.Fromcan_p18_r07_v08_c04.mp4,p18,m,test,8
Usetelephone_p14_r00_v01_c05.mp4,p14,m,test,29
Takepills_p17_r01_v05_c05.mp4,p17,m,train,26
Sitdown_p03_r20_v04_c05.mp4,p03,m,train,25
Walk_p04_r12_v17_c03.mp4,p04,f,train,30
Walk_p15_r06_v16_c06.mp4,p15,m,train,30
Drink.Fromcup_p02_r06_v04_c05.mp4,p02,f,test,9
Drink.Fromcan_p07_r01_v03_c05.mp4,p07,f,train,8
Drink.Fromcup_p15_r00_v01_c05.mp4,p15,m,train,9
Cook.Stir_p19_r06_v12_c03.mp4,p19,f,train,4
Readbook_p03_r04_v03_c04.mp4,p03,m,train,24
Eat.Attable_p18_r01_v09_c01.mp4,p18,m,test,11
Leave_p17_r01_v05_c04.mp4,p17,m,train,16
WatchTV_p10_r05_v03_c05.mp4,p10,f,test,31
Walk_p10_r03_v06_c05.mp4,p10,f,test,30
Walk_p04_r10_v16_c07.mp4,p04,f,train,30
Readbook_p12_r00_v02_c04.mp4,p12,f,train,24
Drink.Fromcup_p04_r00_v15_c07.mp4,p04,f,train,9
Drink.Fromcup_p18_r02_v09_c01.mp4,p18,m,test,9
Enter_p06_r01_v13_c03.mp4,p06,f,train,13
Drink.Fromcan_p03_r00_v08_c05.mp4,p03,m,train,8
Walk_p18_r04_v01_c05.mp4,p18,m,test,30
Walk_p12_r21_v04_c05.mp4,p12,f,train,30
Getup_p06_r03_v09_c02.mp4,p06,f,train,14
Drink.Fromcup_p19_r08_v01_c05.mp4,p19,f,train,9
Walk_p03_r00_v02_c05.mp4,p03,m,train,30
Takepills_p17_r01_v15_c03.mp4,p17,m,train,26
Walk_p03_r15_v13_c02.mp4,p03,m,train,30
WatchTV_p19_r01_v05_c05.mp4,p19,f,train,31
Walk_p03_r03_v02_c04.mp4,p03,m,train,30
Walk_p17_r13_v05_c05.mp4,p17,m,train,30
Enter_p02_r01_v07_c04.mp4,p02,f,test,13
Walk_p17_r01_v13_c06.mp4,p17,m,train,30
Getup_p20_r02_v07_c05.mp4,p20,f,test,14
Drink.Fromcup_p14_r06_v09_c02.mp4,p14,m,test,9
Usetelephone_p03_r03_v12_c01.mp4,p03,m,train,29
Drink.Fromcup_p15_r00_v08_c01.mp4,p15,m,train,9
Drink.Fromcup_p10_r11_v02_c05.mp4,p10,f,test,9
Cook.Stir_p20_r00_v16_c07.mp4,p20,f,test,4
Readbook_p12_r07_v02_c05.mp4,p12,f,train,24
Walk_p19_r18_v01_c05.mp4,p19,f,train,30
Readbook_p14_r00_v01_c04.mp4,p14,m,test,24
Walk_p10_r11_v13_c07.mp4,p10,f,test,30
Cook.Stir_p17_r08_v14_c07.mp4,p17,m,train,4
Walk_p18_r00_v01_c05.mp4,p18,m,test,30
Drink.Fromcup_p07_r10_v08_c02.mp4,p07,f,train,9
Readbook_p03_r01_v11_c01.mp4,p03,m,train,24
Drink.Fromglass_p13_r02_v06_c04.mp4,p13,f,train,10
Cook.Stir_p02_r12_v14_c06.mp4,p02,f,test,4
Getup_p10_r05_v05_c05.mp4,p10,f,test,14
Drink.Fromcan_p04_r08_v03_c04.mp4,p04,f,train,8
Drink.Fromglass_p03_r00_v18_c06.mp4,p03,m,train,10
Cook.Stir_p09_r18_v12_c07.mp4,p09,m,train,4
Getup_p12_r08_v06_c04.mp4,p12,f,train,14
Cook.Cleanup_p15_r00_v13_c03.mp4,p15,m,train,2
Drink.Fromcup_p13_r09_v21_c07.mp4,p13,f,train,9
Walk_p12_r02_v13_c06.mp4,p12,f,train,30
Walk_p04_r02_v04_c04.mp4,p04,f,train,30
Drink.Fromcup_p17_r02_v05_c05.mp4,p17,m,train,9
Walk_p06_r03_v12_c03.mp4,p06,f,train,30
Uselaptop_p13_r01_v07_c04.mp4,p13,f,train,27
Readbook_p11_r01_v14_c01.mp4,p11,f,test,24
Eat.Attable_p20_r03_v08_c01.mp4,p20,f,test,11
Uselaptop_p12_r01_v07_c05.mp4,p12,f,train,27
Walk_p03_r06_v04_c05.mp4,p03,m,train,30
Walk_p16_r06_v14_c07.mp4,p16,f,test,30
Drink.Fromcup_p10_r03_v03_c04.mp4,p10,f,test,9
Walk_p03_r32_v04_c05.mp4,p03,m,train,30
Drink.Fromcup_p25_r05_v14_c03.mp4,p25,f,train,9
Walk_p17_r00_v11_c07.mp4,p17,m,train,30
Leave_p10_r02_v06_c04.mp4,p10,f,test,16
WatchTV_p07_r08_v06_c05.mp4,p07,f,train,31
Readbook_p02_r10_v05_c04.mp4,p02,f,test,24
Drink.Fromcan_p12_r03_v07_c04.mp4,p12,f,train,8
Walk_p03_r07_v15_c07.mp4,p03,m,train,30
WatchTV_p07_r04_v03_c05.mp4,p07,f,train,31
Cook.Cleandishes_p10_r04_v11_c03.mp4,p10,f,test,1
Sitdown_p03_r02_v13_c02.mp4,p03,m,train,25
Walk_p14_r01_v03_c05.mp4,p14,m,test,30
Drink.Fromcup_p06_r03_v02_c04.mp4,p06,f,train,9
Cook.Cut_p09_r00_v12_c07.mp4,p09,m,train,3
Usetelephone_p04_r00_v10_c02.mp4,p04,f,train,29
Sitdown_p20_r03_v09_c01.mp4,p20,f,test,25
Walk_p11_r19_v04_c04.mp4,p11,f,test,30
Getup_p15_r00_v01_c04.mp4,p15,m,train,14
Getup_p04_r05_v04_c05.mp4,p04,f,train,14
Readbook_p16_r01_v03_c05.mp4,p16,f,test,24
Takepills_p02_r01_v15_c06.mp4,p02,f,test,26
Drink.Fromcup_p02_r05_v11_c01.mp4,p02,f,test,9
Walk_p02_r09_v02_c03.mp4,p02,f,test,30
Walk_p25_r16_v05_c05.mp4,p25,f,train,30
Walk_p17_r00_v11_c03.mp4,p17,m,train,30
Takepills_p04_r07_v04_c05.mp4,p04,f,train,26
Walk_p04_r07_v16_c03.mp4,p04,f,train,30
Drink.Fromcan_p14_r02_v08_c05.mp4,p14,m,test,8
Maketea.Boilwater_p15_r00_v17_c06.mp4,p15,m,train,19
Walk_p17_r02_v04_c05.mp4,p17,m,train,30
Drink.Fromcup_p13_r01_v11_c01.mp4,p13,f,train,9
Enter_p02_r01_v02_c07.mp4,p02,f,test,13
Readbook_p16_r05_v02_c04.mp4,p16,f,test,24
Eat.Snack_p12_r02_v06_c05.mp4,p12,f,train,12
Walk_p25_r19_v04_c05.mp4,p25,f,train,30
Eat.Attable_p07_r14_v08_c02.mp4,p07,f,train,11
Cook.Usestove_p04_r00_v17_c03.mp4,p04,f,train,5
Uselaptop_p10_r04_v02_c04.mp4,p10,f,test,27
Laydown_p11_r01_v02_c04.mp4,p11,f,test,15
Sitdown_p09_r07_v03_c04.mp4,p09,m,train,25
Readbook_p19_r00_v01_c04.mp4,p19,f,train,24
Takepills_p17_r01_v14_c03.mp4,p17,m,train,26
Sitdown_p15_r01_v09_c02.mp4,p15,m,train,25
Walk_p03_r05_v08_c05.mp4,p03,m,train,30
Sitdown_p06_r00_v03_c04.mp4,p06,f,train,25
Readbook_p17_r05_v08_c02.mp4,p17,m,train,24
Usetelephone_p03_r06_v02_c04.mp4,p03,m,train,29
Walk_p03_r01_v18_c07.mp4,p03,m,train,30
Drink.Fromcup_p20_r07_v02_c04.mp4,p20,f,test,9
WatchTV_p06_r01_v06_c04.mp4,p06,f,train,31
Walk_p12_r14_v05_c04.mp4,p12,f,train,30
Usetelephone_p25_r00_v02_c05.mp4,p25,f,train,29
WatchTV_p12_r04_v06_c05.mp4,p12,f,train,31
Getup_p04_r00_v11_c02.mp4,p04,f,train,14
Walk_p12_r14_v07_c05.mp4,p12,f,train,30
Sitdown_p09_r03_v03_c04.mp4,p09,m,train,25
Drink.Fromcup_p04_r07_v17_c06.mp4,p04,f,train,9
Enter_p15_r00_v15_c03.mp4,p15,m,train,13
Usetelephone_p03_r02_v02_c04.mp4,p03,m,train,29
Eat.Snack_p09_r07_v13_c03.mp4,p09,m,train,12
Sitdown_p07_r03_v09_c01.mp4,p07,f,train,25
Drink.Frombottle_p13_r00_v07_c04.mp4,p13,f,train,7
Drink.Fromcup_p14_r01_v03_c04.mp4,p14,m,test,9
WatchTV_p09_r04_v06_c05.mp4,p09,m,train,31
Drink.Frombottle_p04_r20_v04_c05.mp4,p04,f,train,7
WatchTV_p06_r00_v04_c05.mp4,p06,f,train,31
Cook.Cleandishes_p03_r06_v18_c03.mp4,p03,m,train,1
WatchTV_p14_r06_v08_c05.mp4,p14,m,test,31
Walk_p15_r10_v16_c07.mp4,p15,m,train,30
WatchTV_p25_r09_v01_c04.mp4,p25,f,train,31
Leave_p15_r00_v14_c07.mp4,p15,m,train,16
Laydown_p02_r02_v07_c05.mp4,p02,f,test,15
Drink.Fromcup_p14_r03_v05_c04.mp4,p14,m,test,9
Drink.Fromcup_p11_r00_v14_c01.mp4,p11,f,test,9
WatchTV_p03_r00_v19_c04.mp4,p03,m,train,31
Cook.Cleanup_p10_r02_v13_c06.mp4,p10,f,test,2
Enter_p20_r01_v16_c07.mp4,p20,f,test,13
Drink.Fromcup_p19_r16_v01_c05.mp4,p19,f,train,9
Leave_p06_r02_v15_c01.mp4,p06,f,train,16
Readbook_p04_r06_v09_c01.mp4,p04,f,train,24
Readbook_p03_r01_v02_c04.mp4,p03,m,train,24
Walk_p06_r07_v12_c06.mp4,p06,f,train,30
Cook.Cleanup_p25_r00_v14_c03.mp4,p25,f,train,2
Walk_p19_r04_v08_c02.mp4,p19,f,train,30
Usetelephone_p14_r01_v06_c04.mp4,p14,m,test,29
Getup_p25_r00_v02_c04.mp4,p25,f,train,14
Sitdown_p25_r00_v03_c04.mp4,p25,f,train,25
Sitdown_p03_r06_v19_c05.mp4,p03,m,train,25
Cook.Cleanup_p17_r01_v15_c03.mp4,p17,m,train,2
Walk_p25_r17_v14_c07.mp4,p25,f,train,30
Readbook_p02_r12_v12_c02.mp4,p02,f,test,24
Takepills_p03_r03_v19_c04.mp4,p03,m,train,26
Getup_p14_r03_v08_c04.mp4,p14,m,test,14
Usetablet_p20_r02_v02_c04.mp4,p20,f,test,28
Walk_p02_r05_v12_c02.mp4,p02,f,test,30
Eat.Snack_p12_r03_v06_c04.mp4,p12,f,train,12
WatchTV_p18_r09_v08_c05.mp4,p18,m,test,31
Drink.Fromcan_p15_r00_v10_c01.mp4,p15,m,train,8
Walk_p12_r22_v04_c05.mp4,p12,f,train,30
Eat.Snack_p15_r00_v04_c04.mp4,p15,m,train,12
Uselaptop_p06_r01_v15_c02.mp4,p06,f,train,27
Eat.Snack_p16_r02_v04_c05.mp4,p16,f,test,12
Readbook_p16_r02_v05_c04.mp4,p16,f,test,24
Eat.Snack_p20_r00_v05_c04.mp4,p20,f,test,12
Getup_p13_r02_v05_c04.mp4,p13,f,train,14
Getup_p04_r02_v04_c05.mp4,p04,f,train,14
Walk_p14_r02_v14_c06.mp4,p14,m,test,30
Pour.Fromcan_p15_r01_v10_c02.mp4,p15,m,train,22
Leave_p07_r04_v06_c05.mp4,p07,f,train,16
Walk_p02_r10_v02_c07.mp4,p02,f,test,30
Readbook_p13_r03_v03_c04.mp4,p13,f,train,24
Maketea.Boilwater_p09_r00_v14_c03.mp4,p09,m,train,19
Walk_p10_r04_v11_c07.mp4,p10,f,test,30
WatchTV_p09_r09_v05_c04.mp4,p09,m,train,31
Walk_p25_r13_v04_c04.mp4,p25,f,train,30
Usetelephone_p12_r00_v05_c04.mp4,p12,f,train,29
Cook.Stir_p10_r07_v12_c07.mp4,p10,f,test,4
Cook.Cleanup_p07_r00_v06_c03.mp4,p07,f,train,2
Leave_p04_r04_v05_c05.mp4,p04,f,train,16
Laydown_p25_r00_v05_c05.mp4,p25,f,train,15
Getup_p06_r01_v03_c04.mp4,p06,f,train,14
Drink.Fromcup_p03_r00_v13_c02.mp4,p03,m,train,9
Cook.Cut_p15_r01_v15_c06.mp4,p15,m,train,3
Enter_p17_r00_v14_c03.mp4,p17,m,train,13
Drink.Fromcup_p16_r02_v05_c04.mp4,p16,f,test,9
Cook.Cleandishes_p11_r04_v11_c07.mp4,p11,f,test,1
Drink.Fromcup_p03_r05_v16_c03.mp4,p03,m,train,9
Walk_p07_r01_v22_c07.mp4,p07,f,train,30
Cook.Cleandishes_p09_r01_v13_c06.mp4,p09,m,train,1
Walk_p12_r15_v12_c06.mp4,p12,f,train,30
Eat.Attable_p02_r03_v11_c01.mp4,p02,f,test,11
Walk_p02_r09_v14_c06.mp4,p02,f,test,30
Walk_p10_r01_v02_c05.mp4,p10,f,test,30
Drink.Fromcup_p15_r02_v03_c05.mp4,p15,m,train,9
Readbook_p19_r01_v01_c04.mp4,p19,f,train,24
Walk_p14_r30_v05_c05.mp4,p14,m,test,30
Eat.Snack_p09_r01_v13_c03.mp4,p09,m,train,12
Walk_p15_r00_v02_c05.mp4,p15,m,train,30
Sitdown_p02_r03_v09_c05.mp4,p02,f,test,25
Cook.Cleanup_p07_r01_v22_c03.mp4,p07,f,train,2
WatchTV_p12_r18_v02_c05.mp4,p12,f,train,31
Cook.Cleanup_p02_r02_v13_c06.mp4,p02,f,test,2
Cook.Cleanup_p04_r01_v17_c03.mp4,p04,f,train,2
Drink.Fromcan_p02_r02_v08_c04.mp4,p02,f,test,8
Drink.Fromcup_p14_r03_v09_c01.mp4,p14,m,test,9
Readbook_p13_r01_v11_c02.mp4,p13,f,train,24
WatchTV_p06_r06_v06_c05.mp4,p06,f,train,31
Sitdown_p15_r02_v01_c05.mp4,p15,m,train,25
Walk_p03_r06_v13_c02.mp4,p03,m,train,30
Eat.Attable_p14_r14_v09_c02.mp4,p14,m,test,11
Sitdown_p09_r01_v10_c01.mp4,p09,m,train,25
Sitdown_p02_r02_v09_c05.mp4,p02,f,test,25
Leave_p14_r03_v02_c04.mp4,p14,m,test,16
Sitdown_p20_r06_v09_c01.mp4,p20,f,test,25
Readbook_p19_r02_v08_c01.mp4,p19,f,train,24
Walk_p07_r02_v06_c06.mp4,p07,f,train,30
Drink.Fromcup_p03_r03_v16_c06.mp4,p03,m,train,9
Uselaptop_p04_r00_v07_c04.mp4,p04,f,train,27
